ItemId,PropertyId,Value
Extensions.Epic.MeleeWeapon1H.CosmosStaff,Damage,5
Extensions.Epic.MeleeWeapon1H.CosmosStaff,HealthMax,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.CrimsonCrossSword,Damage,8
Extensions.Basic.MeleeWeapon1H.Crowbar,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.CrystalClawWand,Damage,5
Extensions.AbandonedWorkshop.MeleeWeapon1H.CrystalClawWand,HealthMax,10
Extensions.Patreon.MeleeWeapon1H.CrystalicStaff,Damage,5
Extensions.Patreon.MeleeWeapon1H.CrystalicStaff,HealthMax,10
FantasyHeroes.Basic.MeleeWeapon1H.CursedBone,Damage,8
UndeadHeroes.Undead.MeleeWeapon1H.CursedStaff,Damage,5
UndeadHeroes.Undead.MeleeWeapon1H.CursedStaff,HealthMax,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.CuttingDagger,Damage,6
Extensions.AbandonedWorkshop.MeleeWeapon1H.CuttingDagger,Speed,1
Extensions.Epic.MeleeWeapon1H.DarkLordStaff,Damage,5
Extensions.Epic.MeleeWeapon1H.DarkLordStaff,HealthMax,10
FantasyHeroes.Basic.MeleeWeapon1H.DarkStoneHammer,Damage,9
Extensions.AbandonedWorkshop.MeleeWeapon1H.DemonArm,Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.DeserterDagger [Paint],Damage,6
FantasyHeroes.Basic.MeleeWeapon1H.DeserterDagger [Paint],Speed,1
Extensions.AbandonedWorkshop.MeleeWeapon1H.DoomWing,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.DragoniteHammer,Damage,9
FantasyHeroes.Basic.MeleeWeapon1H.DreadCleaver,Damage,8
UndeadHeroes.Undead.MeleeWeapon1H.DreadCleaver,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.DreamcallerRod,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.DreamwatcherStaff,Damage,5
Extensions.AbandonedWorkshop.MeleeWeapon1H.DreamwatcherStaff,HealthMax,10
FantasyHeroes.Basic.MeleeWeapon1H.DrownedGoblinHand,Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.DruidWand,Damage,5
FantasyHeroes.Basic.MeleeWeapon1H.DruidWand,HealthMax,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.DwarvenSword,Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.DwellerWand,Damage,5
FantasyHeroes.Basic.MeleeWeapon1H.DwellerWand,HealthMax,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.EdgyHandleSword,Damage,8
UndeadHeroes.Undead.MeleeWeapon1H.EgyptianSword,Damage,8
FantasyHeroes.SwampLords.MeleeWeapon1H.ElderStaff,Damage,5
FantasyHeroes.SwampLords.MeleeWeapon1H.ElderStaff,HealthMax,10
Extensions.Epic.MeleeWeapon1H.ElementalStaff,Damage,5
Extensions.Epic.MeleeWeapon1H.ElementalStaff,HealthMax,10
Extensions.Epic.MeleeWeapon1H.ElementalSword,Damage,8
Extensions.Epic.MeleeWeapon1H.ElementalSwordTypeB,Damage,8
Extensions.Epic.MeleeWeapon1H.ElementalSwordTypeC,Damage,8
FantasyHeroes.Knights.MeleeWeapon1H.EliteGuardSword [Paint],Damage,8
FantasyHeroes.Knights.MeleeWeapon1H.EliteKnightSword [Paint],Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.ElvenSword,Damage,8
Extensions.Epic.MeleeWeapon1H.EmberHarbinger,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.EnhancedDagger,Damage,6
Extensions.AbandonedWorkshop.MeleeWeapon1H.EnhancedDagger,Speed,1
Extensions.AbandonedWorkshop.MeleeWeapon1H.EnlightenmentStaff,Damage,5
Extensions.AbandonedWorkshop.MeleeWeapon1H.EnlightenmentStaff,HealthMax,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.EpicAxe,Damage,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.EpicHammer,Damage,9
Extensions.AbandonedWorkshop.MeleeWeapon1H.EpicSwordTypeA,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.EpicSwordTypeB,Damage,8
Extensions.Epic.MeleeWeapon1H.FallenlordStaff,Damage,5
Extensions.Epic.MeleeWeapon1H.FallenlordStaff,HealthMax,10
FantasyHeroes.Basic.MeleeWeapon1H.FamilySword,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.FineSteelSword,Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.FireAdeptWand1,Damage,5
FantasyHeroes.Basic.MeleeWeapon1H.FireAdeptWand1,HealthMax,10
FantasyHeroes.Basic.MeleeWeapon1H.FireAdeptWand2,Damage,5
FantasyHeroes.Basic.MeleeWeapon1H.FireAdeptWand2,HealthMax,10
Extensions.Epic.MeleeWeapon1H.FireBeastBlade,Damage,8
Extensions.Epic.MeleeWeapon1H.FireBeastCane,Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.FireWarriorSword1,Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.FireWarriorSword2,Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.FireWizardWand,Damage,5
FantasyHeroes.Basic.MeleeWeapon1H.FireWizardWand,HealthMax,10
FantasyHeroes.Basic.MeleeWeapon1H.FishingRod,Damage,8
Extensions.Patreon.MeleeWeapon1H.FlameSword,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.FortuityStaff,Damage,5
Extensions.AbandonedWorkshop.MeleeWeapon1H.FortuityStaff,HealthMax,10
FantasyHeroes.Thrones.MeleeWeapon1H.FreeFolkAxe,Damage,10
Extensions.Epic.MeleeWeapon1H.FrostbiteSword,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.GoldenWings,Damage,8
Extensions.Patreon.MeleeWeapon1H.GreatLance,Damage,11
Extensions.AbandonedWorkshop.MeleeWeapon1H.GreenCrystalClub,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.GuardianSword,Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.GuardSword1 [Paint],Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.GuardSword2 [Paint],Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.GuildSword,Damage,8
Extensions.Patreon.MeleeWeapon1H.GunLance,Damage,11
Extensions.AbandonedWorkshop.MeleeWeapon1H.HailstormStaff,Damage,5
Extensions.AbandonedWorkshop.MeleeWeapon1H.HailstormStaff,HealthMax,10
FantasyHeroes.Basic.MeleeWeapon1H.HardwoodWand,Damage,5
FantasyHeroes.Basic.MeleeWeapon1H.HardwoodWand,HealthMax,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.HeavyMace,Damage,9
FantasyHeroes.Basic.MeleeWeapon1H.HermitWand,Damage,5
FantasyHeroes.Basic.MeleeWeapon1H.HermitWand,HealthMax,10
Extensions.Basic.MeleeWeapon1H.Hoe,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.HollowAxe,Damage,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.HolyGrandstaff,Damage,5
Extensions.AbandonedWorkshop.MeleeWeapon1H.HolyGrandstaff,HealthMax,10
FantasyHeroes.Thrones.MeleeWeapon1H.HorseLordSickle,Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.HunterKnife [Paint],Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.IceWizardWand,Damage,5
FantasyHeroes.Basic.MeleeWeapon1H.IceWizardWand,HealthMax,10
FantasyHeroes.Basic.MeleeWeapon1H.InquisitorSword1 [Paint],Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.InquisitorSword2 [Paint],Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.InquisitorSword3 [Paint],Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.InquisitorSword4 [Paint],Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.IronHammer,Damage,9
FantasyHeroes.Thrones.MeleeWeapon1H.IronIslandsSword [Paint],Damage,8
FantasyHeroes.Samurai.MeleeWeapon1H.Katana1 [Paint],Damage,8
FantasyHeroes.Samurai.MeleeWeapon1H.Katana2 [Paint],Damage,8
FantasyHeroes.Samurai.MeleeWeapon1H.Katana3 [Paint],Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.KnightSword [Paint],Damage,8
FantasyHeroes.Samurai.MeleeWeapon1H.Kunai,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.LegendarySword,Damage,8
FantasyHeroes.Thrones.MeleeWeapon1H.LionSword [Paint],Damage,8
FantasyHeroes.Thrones.MeleeWeapon1H.LittleLionSword [Paint],Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.Machete [Paint],Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.MagicSword [Paint],Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.MagicWandTypeA,Damage,5
FantasyHeroes.Basic.MeleeWeapon1H.MagicWandTypeA,HealthMax,10
FantasyHeroes.Basic.MeleeWeapon1H.MagicWandTypeB,Damage,5
FantasyHeroes.Basic.MeleeWeapon1H.MagicWandTypeB,HealthMax,10
FantasyHeroes.Basic.MeleeWeapon1H.MagicWandTypeC,Damage,5
FantasyHeroes.Basic.MeleeWeapon1H.MagicWandTypeC,HealthMax,10
Extensions.Epic.MeleeWeapon1H.MajesticAxe,Damage,10
Extensions.Epic.MeleeWeapon1H.MajesticAxeTypeB,Damage,10
FantasyHeroes.Basic.MeleeWeapon1H.MalformedStaff,Damage,5
FantasyHeroes.Basic.MeleeWeapon1H.MalformedStaff,HealthMax,10
FantasyHeroes.Basic.MeleeWeapon1H.ManticoreSword,Damage,8
Extensions.Epic.MeleeWeapon1H.MechanicalStaff,Damage,5
Extensions.Epic.MeleeWeapon1H.MechanicalStaff,HealthMax,10
FantasyHeroes.Basic.MeleeWeapon1H.MilitiamanShortSword [Paint],Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.MiniSword,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.MoonlightSword,Damage,8
Extensions.Epic.MeleeWeapon1H.MoonNekoWand,Damage,5
Extensions.Epic.MeleeWeapon1H.MoonNekoWand,HealthMax,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.MoonshadowGreatstaff,Damage,5
Extensions.AbandonedWorkshop.MeleeWeapon1H.MoonshadowGreatstaff,HealthMax,10
FantasyHeroes.Basic.MeleeWeapon1H.Morgana,Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.Morgenstern,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.MummyArm,Damage,8
UndeadHeroes.Undead.MeleeWeapon1H.MummyWand,Damage,5
UndeadHeroes.Undead.MeleeWeapon1H.MummyWand,HealthMax,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.NativeWand,Damage,5
Extensions.AbandonedWorkshop.MeleeWeapon1H.NativeWand,HealthMax,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.NightCharmsWand,Damage,5
Extensions.AbandonedWorkshop.MeleeWeapon1H.NightCharmsWand,HealthMax,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.NightStaff,Damage,5
Extensions.AbandonedWorkshop.MeleeWeapon1H.NightStaff,HealthMax,10
FantasyHeroes.Samurai.MeleeWeapon1H.Ninjato [Paint],Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.NobleDagger,Damage,6
Extensions.AbandonedWorkshop.MeleeWeapon1H.NobleDagger,Speed,1
Extensions.Epic.MeleeWeapon1H.NobleKingSword,Damage,8
Extensions.Epic.MeleeWeapon1H.NorthmanSword,Damage,8
FantasyHeroes.Thrones.MeleeWeapon1H.NorthWardenSword [Paint],Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.NoviceStaff,Damage,5
Extensions.AbandonedWorkshop.MeleeWeapon1H.NoviceStaff,HealthMax,10
Common.Christmas.MeleeWeapon1H.NutcrackerHammer,Damage,9
Extensions.Epic.MeleeWeapon1H.ObsidianSword,Damage,8
UndeadHeroes.Undead.MeleeWeapon1H.OldBattleAxe,Damage,10
UndeadHeroes.Undead.MeleeWeapon1H.OldPirateSaber,Damage,8
UndeadHeroes.Undead.MeleeWeapon1H.OldThrowingAxe,Damage,10
UndeadHeroes.Undead.MeleeWeapon1H.OldWarriorSword,Damage,8
UndeadHeroes.Undead.MeleeWeapon1H.OldWoodcutterAxe,Damage,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.OmegaGreatstaff,Damage,5
Extensions.AbandonedWorkshop.MeleeWeapon1H.OmegaGreatstaff,HealthMax,10
Extensions.Epic.MeleeWeapon1H.OminousStaff,Damage,5
Extensions.Epic.MeleeWeapon1H.OminousStaff,HealthMax,10
Extensions.Epic.MeleeWeapon1H.OmniSword,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.OrcSword,Damage,8
Extensions.Basic.MeleeWeapon1H.Pan,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.Pappenheimer,Damage,8
Extensions.Epic.MeleeWeapon1H.PersianDuelistSword,Damage,8
Extensions.Epic.MeleeWeapon1H.PersianLance,Damage,11
Extensions.Epic.MeleeWeapon1H.PersianWarriorSword,Damage,8
UndeadHeroes.Undead.MeleeWeapon1H.PharaohStaff,Damage,5
UndeadHeroes.Undead.MeleeWeapon1H.PharaohStaff,HealthMax,10
Extensions.Patreon.MeleeWeapon1H.PhoenixWand,Damage,5
Extensions.Patreon.MeleeWeapon1H.PhoenixWand,HealthMax,10
Extensions.Basic.MeleeWeapon1H.Poker,Damage,8
Extensions.Epic.MeleeWeapon1H.PorcelainSword,Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.PyromancerWand,Damage,5
FantasyHeroes.Basic.MeleeWeapon1H.PyromancerWand,HealthMax,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.RaiderSword,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.RareSwordTypeA,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.RareSwordTypeB,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.RareWand1,Damage,5
Extensions.AbandonedWorkshop.MeleeWeapon1H.RareWand1,HealthMax,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.ReckoningStaff,Damage,5
Extensions.AbandonedWorkshop.MeleeWeapon1H.ReckoningStaff,HealthMax,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.RedGuardianSword,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.ReinforcedMace,Damage,9
FantasyHeroes.Basic.MeleeWeapon1H.RunicAxe,Damage,10
FantasyHeroes.Basic.MeleeWeapon1H.RustedHammer,Damage,9
UndeadHeroes.Undead.MeleeWeapon1H.RustedSword,Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.RustySword,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.RybyReflectionGreatstaff,Damage,5
Extensions.AbandonedWorkshop.MeleeWeapon1H.RybyReflectionGreatstaff,HealthMax,10
Extensions.Epic.MeleeWeapon1H.Saber,Damage,8
Extensions.Epic.MeleeWeapon1H.SacredBeastStaff,Damage,5
Extensions.Epic.MeleeWeapon1H.SacredBeastStaff,HealthMax,10
Extensions.Epic.MeleeWeapon1H.SacredBeastSword,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.SagewoodWand,Damage,5
Extensions.AbandonedWorkshop.MeleeWeapon1H.SagewoodWand,HealthMax,10
FantasyHeroes.Samurai.MeleeWeapon1H.Sai [Paint],Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.SaintPatrickAxe,Damage,10
FantasyHeroes.SandLords.MeleeWeapon1H.SandElderStaff,Damage,5
FantasyHeroes.SandLords.MeleeWeapon1H.SandElderStaff,HealthMax,10
FantasyHeroes.SandLords.MeleeWeapon1H.SandHealerStaff1,Damage,5
FantasyHeroes.SandLords.MeleeWeapon1H.SandHealerStaff1,HealthMax,10
FantasyHeroes.SandLords.MeleeWeapon1H.SandHealerStaff2,Damage,5
FantasyHeroes.SandLords.MeleeWeapon1H.SandHealerStaff2,HealthMax,10
FantasyHeroes.SandLords.MeleeWeapon1H.SandMageStaff1,Damage,5
FantasyHeroes.SandLords.MeleeWeapon1H.SandMageStaff1,HealthMax,10
FantasyHeroes.SandLords.MeleeWeapon1H.SandMageStaff2,Damage,5
FantasyHeroes.SandLords.MeleeWeapon1H.SandMageStaff2,HealthMax,10
FantasyHeroes.SandLords.MeleeWeapon1H.SandWarriorSword1,Damage,8
FantasyHeroes.SandLords.MeleeWeapon1H.SandWarriorSword2,Damage,8
FantasyHeroes.Christmas.MeleeWeapon1H.SantaHelperWand,Damage,5
FantasyHeroes.Christmas.MeleeWeapon1H.SantaHelperWand,HealthMax,10
UndeadHeroes.Christmas.MeleeWeapon1H.SantaHelperWand,Damage,5
UndeadHeroes.Christmas.MeleeWeapon1H.SantaHelperWand,HealthMax,10
FantasyHeroes.Christmas.MeleeWeapon1H.SantaWand,Damage,5
FantasyHeroes.Christmas.MeleeWeapon1H.SantaWand,HealthMax,10
UndeadHeroes.Christmas.MeleeWeapon1H.SantaWand,Damage,5
UndeadHeroes.Christmas.MeleeWeapon1H.SantaWand,HealthMax,10
Extensions.Basic.MeleeWeapon1H.Saw,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.ShadowFang,Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.ShamanWand,Damage,5
FantasyHeroes.Basic.MeleeWeapon1H.ShamanWand,HealthMax,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.SharpenedInfantrySword,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.Shestoper,Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.ShortDagger [Paint],Damage,6
FantasyHeroes.Basic.MeleeWeapon1H.ShortDagger [Paint],Speed,1
FantasyHeroes.Basic.MeleeWeapon1H.ShortIronKatana [Paint],Damage,8
FantasyHeroes.Knights.MeleeWeapon1H.ShortKnightSword [Paint],Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.ShortSword [Paint],Damage,8
Extensions.Basic.MeleeWeapon1H.Showel,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.Sickle,Damage,8
Extensions.Basic.MeleeWeapon1H.Sickle,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.SiegeAxe,Damage,10
Extensions.Epic.MeleeWeapon1H.SilkKingStaff,Damage,5
Extensions.Epic.MeleeWeapon1H.SilkKingStaff,HealthMax,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.SkeletonArm,Damage,8
UndeadHeroes.Undead.MeleeWeapon1H.SkeletonHandLHook,Damage,8
UndeadHeroes.Undead.MeleeWeapon1H.SkeletonHandRKnife,Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.SlaveSword [Paint],Damage,8
Extensions.Epic.MeleeWeapon1H.SlavicAxe,Damage,10
Extensions.Epic.MeleeWeapon1H.SlavicLance,Damage,11
Extensions.Epic.MeleeWeapon1H.SlavicSword,Damage,8
Extensions.Epic.MeleeWeapon1H.SliceOfHeavenSword,Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.SmallAxe,Damage,10
Extensions.Basic.MeleeWeapon1H.SmallAxe,Damage,10
Extensions.Basic.MeleeWeapon1H.SmallHammer,Damage,9
UndeadHeroes.Undead.MeleeWeapon1H.SmallShowel,Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.Smallsword,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.SnakeEye,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.SolarStaff,Damage,5
Extensions.AbandonedWorkshop.MeleeWeapon1H.SolarStaff,HealthMax,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.SoulCrystalSword,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.SoulReaver,Damage,8
Extensions.Epic.MeleeWeapon1H.SpartanSpear,Damage,11
Extensions.AbandonedWorkshop.MeleeWeapon1H.SpellbinderStaff,Damage,5
Extensions.AbandonedWorkshop.MeleeWeapon1H.SpellbinderStaff,HealthMax,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.SpiritbinderStaff,Damage,5
Extensions.AbandonedWorkshop.MeleeWeapon1H.SpiritbinderStaff,HealthMax,10
Extensions.Epic.MeleeWeapon1H.StaffOfAncestors,Damage,5
Extensions.Epic.MeleeWeapon1H.StaffOfAncestors,HealthMax,10
Extensions.Epic.MeleeWeapon1H.StaffOfIllusions,Damage,5
Extensions.Epic.MeleeWeapon1H.StaffOfIllusions,HealthMax,10
Extensions.Epic.MeleeWeapon1H.StaffOfInfinity,Damage,5
Extensions.Epic.MeleeWeapon1H.StaffOfInfinity,HealthMax,10
FantasyHeroes.Basic.MeleeWeapon1H.Stoccata,Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.StoneAxe,Damage,10
UndeadHeroes.Undead.MeleeWeapon1H.StoneAxe,Damage,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.StoneWarAxe,Damage,10
FantasyHeroes.Basic.MeleeWeapon1H.StormBringerWand,Damage,5
FantasyHeroes.Basic.MeleeWeapon1H.StormBringerWand,HealthMax,10
Extensions.Epic.MeleeWeapon1H.StormcallerSword,Damage,8
FantasyHeroes.SwampLords.MeleeWeapon1H.SwampHealer1Staff,Damage,5
FantasyHeroes.SwampLords.MeleeWeapon1H.SwampHealer1Staff,HealthMax,10
FantasyHeroes.SwampLords.MeleeWeapon1H.SwampHealer2Staff,Damage,5
FantasyHeroes.SwampLords.MeleeWeapon1H.SwampHealer2Staff,HealthMax,10
FantasyHeroes.SwampLords.MeleeWeapon1H.SwampMage1Staff,Damage,5
FantasyHeroes.SwampLords.MeleeWeapon1H.SwampMage1Staff,HealthMax,10
FantasyHeroes.SwampLords.MeleeWeapon1H.SwampMage2Staff,Damage,5
FantasyHeroes.SwampLords.MeleeWeapon1H.SwampMage2Staff,HealthMax,10
FantasyHeroes.SwampLords.MeleeWeapon1H.SwampWarriorSpear,Damage,11
Extensions.Epic.MeleeWeapon1H.SweetnessStaff,Damage,5
Extensions.Epic.MeleeWeapon1H.SweetnessStaff,HealthMax,10
Extensions.Epic.MeleeWeapon1H.SwordOfBlessing,Damage,8
Extensions.Epic.MeleeWeapon1H.SwordOfBlessingTypeB,Damage,8
Extensions.Epic.MeleeWeapon1H.SwordOfCollapse,Damage,8
Extensions.Epic.MeleeWeapon1H.SwordOfCryingDemon,Damage,8
Extensions.Epic.MeleeWeapon1H.SwordOfEndingLight,Damage,8
Extensions.Epic.MeleeWeapon1H.SwordOfFadedHeavens,Damage,8
Extensions.Epic.MeleeWeapon1H.SwordOfForgottenFoe,Damage,8
Extensions.Epic.MeleeWeapon1H.SwordOfJerome,Damage,8
Extensions.Epic.MeleeWeapon1H.SwordOfLoneWolf,Damage,8
Extensions.Epic.MeleeWeapon1H.SwordOfRagingCrux,Damage,8
Extensions.Epic.MeleeWeapon1H.SwordOfRelentlessNightmares,Damage,8
Extensions.Epic.MeleeWeapon1H.TechnomancerStaff,Damage,5
Extensions.Epic.MeleeWeapon1H.TechnomancerStaff,HealthMax,10
Extensions.Epic.MeleeWeapon1H.TerraSword,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.ThirstyTreeWand,Damage,5
Extensions.AbandonedWorkshop.MeleeWeapon1H.ThirstyTreeWand,HealthMax,10
FantasyHeroes.Basic.MeleeWeapon1H.TrainingSword [Paint],Damage,8
Extensions.Patreon.MeleeWeapon1H.TwistedDagger,Damage,6
Extensions.Patreon.MeleeWeapon1H.TwistedDagger,Speed,1
Extensions.AbandonedWorkshop.MeleeWeapon1H.TwitchWand,Damage,5
Extensions.AbandonedWorkshop.MeleeWeapon1H.TwitchWand,HealthMax,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.TyrantMace,Damage,9
FantasyHeroes.Vikings.MeleeWeapon1H.VikingAxe1,Damage,10
FantasyHeroes.Vikings.MeleeWeapon1H.VikingAxe2,Damage,10
FantasyHeroes.Vikings.MeleeWeapon1H.VikingAxe3,Damage,10
FantasyHeroes.Vikings.MeleeWeapon1H.VikingSword1,Damage,8
FantasyHeroes.Vikings.MeleeWeapon1H.VikingSword2 [Paint],Damage,8
FantasyHeroes.Vikings.MeleeWeapon1H.VikingSword3 [Paint],Damage,8
Extensions.Epic.MeleeWeapon1H.VoivodeLance,Damage,11
Extensions.Epic.MeleeWeapon1H.VolcanicGlassSword,Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.WarHammer,Damage,9
FantasyHeroes.Basic.MeleeWeapon1H.WarlockWand,Damage,5
FantasyHeroes.Basic.MeleeWeapon1H.WarlockWand,HealthMax,10
FantasyHeroes.Basic.MeleeWeapon1H.WaterAdeptWand1,Damage,5
FantasyHeroes.Basic.MeleeWeapon1H.WaterAdeptWand1,HealthMax,10
FantasyHeroes.Basic.MeleeWeapon1H.WaterAdeptWand2,Damage,5
FantasyHeroes.Basic.MeleeWeapon1H.WaterAdeptWand2,HealthMax,10
FantasyHeroes.Basic.MeleeWeapon1H.WaterWizardWand,Damage,5
FantasyHeroes.Basic.MeleeWeapon1H.WaterWizardWand,HealthMax,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.WickerSword,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.WideDagger,Damage,6
Extensions.AbandonedWorkshop.MeleeWeapon1H.WideDagger,Speed,1
Extensions.Epic.MeleeWeapon1H.WingedStaff,Damage,5
Extensions.Epic.MeleeWeapon1H.WingedStaff,HealthMax,10
FantasyHeroes.Basic.MeleeWeapon1H.WitchWand,Damage,5
FantasyHeroes.Basic.MeleeWeapon1H.WitchWand,HealthMax,10
FantasyHeroes.Thrones.MeleeWeapon1H.WolfSword [Paint],Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.WoodcutterAxe,Damage,10
FantasyHeroes.Basic.MeleeWeapon1H.WoodenClub,Damage,8
UndeadHeroes.Undead.MeleeWeapon1H.WoodenClub,Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.WoodenMace,Damage,9
FantasyHeroes.Basic.MeleeWeapon1H.WoodenSpikedClub,Damage,8
UndeadHeroes.Undead.MeleeWeapon1H.WoodenStake,Damage,8
Extensions.Basic.MeleeWeapon1H.WoodenStick,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.WyvernAxe,Damage,10
Extensions.AbandonedWorkshop.MeleeWeapon2H.AriostinGreatsword,Damage,14
Extensions.Epic.MeleeWeapon2H.AxeOfImmortality,Damage,16
FantasyHeroes.Basic.MeleeWeapon2H.BaseballBat,Damage,14
Extensions.Epic.MeleeWeapon2H.Berdysh01,Damage,14
Extensions.Epic.MeleeWeapon2H.Berdysh02,Damage,14
Extensions.Epic.MeleeWeapon2H.Berdysh03,Damage,14
FantasyHeroes.Basic.MeleeWeapon2H.BerserkAxe,Damage,16
FantasyHeroes.Basic.MeleeWeapon2H.BlackHammer,Damage,15
Extensions.AbandonedWorkshop.MeleeWeapon2H.BlacksmithHammer,Damage,15
Extensions.AbandonedWorkshop.MeleeWeapon2H.BlackSteelMace,Damage,15
Extensions.AbandonedWorkshop.MeleeWeapon2H.BlessedAxe,Damage,16
UndeadHeroes.Undead.MeleeWeapon2H.BloodAxe,Damage,16
FantasyHeroes.Basic.MeleeWeapon2H.BrassPickaxe,Damage,16
FantasyHeroes.Basic.MeleeWeapon2H.BroadSword,Damage,14
FantasyHeroes.Basic.MeleeWeapon2H.BronzePickaxe,Damage,16
Extensions.Basic.MeleeWeapon2H.Broomstick,Damage,14
Extensions.AbandonedWorkshop.MeleeWeapon2H.BulletHammerTypeA,Damage,15
Extensions.AbandonedWorkshop.MeleeWeapon2H.BulletHammerTypeB,Damage,15
